frame,r_status,r_x,r_y,t_status,t_id,t_x,t_y,theta_deg,n_clusters,n_lit
459,detected,775.8,747.2,detected,1,654.0,659.0,144.1,3,0
460,detected,773.7,749.3,lost,1,651.8,657.5,,2,0
461,detected,771.8,750.9,detected,1,648.7,656.9,142.6,3,0
462,detected,769.9,752.2,lost,1,645.6,655.2,,3,0
463,estimated,769.3,752.5,lost,1,642.5,653.6,,7,0
464,estimated,768.8,752.9,lost,1,639.4,652.0,,7,1
465,estimated,768.2,753.5,lost,1,636.3,650.3,,8,1
466,estimated,767.6,754.0,detected,1,641.3,654.5,141.8,6,1
467,estimated,766.9,754.6,lost,1,638.3,653.4,,5,0
468,estimated,766.1,755.1,detected,1,648.3,649.7,138.2,5,0
469,estimated,765.4,755.5,detected,1,643.2,647.2,138.4,6,0
470,estimated,764.6,755.8,lost,1,641.7,644.6,,7,0
471,estimated,763.8,756.0,lost,1,640.2,641.9,,7,1
472,estimated,763.0,756.2,lost,1,638.7,639.3,,6,0
473,estimated,762.2,756.4,lost,1,637.1,636.7,,6,0
474,estimated,761.3,756.6,lost,1,635.6,634.0,,4,0
475,estimated,760.5,756.7,lost,1,634.1,631.4,,4,0
476,estimated,759.7,756.8,lost,1,632.6,628.7,,4,0
477,estimated,758.9,756.7,lost,1,631.0,626.1,,5,0
478,estimated,758.1,756.4,lost,1,629.5,623.5,,6,0
479,estimated,757.3,755.5,lost,1,628.0,620.8,,5,0
480,estimated,756.4,754.4,lost,1,627.2,619.5,,4,1
481,estimated,755.6,752.8,lost,1,626.5,618.2,,5,1
482,estimated,754.7,751.0,lost,1,625.7,616.9,,4,1
483,detected,632.5,600.8,lost,1,625.0,615.5,,5,1
484,detected,572.6,526.5,detected,7,471.2,394.8,127.6,4,0
485,detected,544.9,491.1,detected,7,474.9,396.5,126.5,5,0
486,detected,532.7,475.3,detected,7,478.0,399.1,125.7,5,1
487,detected,528.1,469.9,detected,7,481.3,402.8,124.9,5,1
488,detected,527.8,469.4,detected,7,485.3,406.2,123.9,6,1
489,estimated,528.1,467.8,detected,7,487.3,408.1,124.3,6,0
490,estimated,528.4,466.4,detected,7,489.6,410.0,124.6,7,0
491,estimated,528.9,465.1,detected,7,491.7,411.5,124.8,6,0
492,estimated,529.4,464.0,detected,7,496.4,416.6,124.9,5,1
493,estimated,530.1,463.2,detected,7,497.1,415.7,124.8,6,1
494,estimated,530.9,462.5,detected,7,500.7,418.8,124.7,5,0
495,estimated,531.7,461.9,detected,7,504.5,419.8,122.9,6,0
496,estimated,532.7,461.5,detected,7,507.8,419.5,120.6,6,1
497,estimated,533.7,461.2,detected,7,510.6,418.9,118.7,6,0
498,estimated,534.9,461.0,detected,7,512.7,417.6,117.1,5,2
499,detected,534.4,463.7,detected,7,512.8,411.8,112.7,6,1
500,estimated,535.7,463.3,detected,7,515.2,409.4,110.8,5,0
501,estimated,537.1,462.8,detected,7,517.4,406.2,109.1,5,1
502,estimated,538.5,462.2,detected,7,517.7,399.0,108.2,7,0
503,estimated,539.9,461.4,detected,7,519.0,392.4,106.8,7,0
504,estimated,541.3,460.4,detected,7,520.5,387.1,105.9,7,0
505,estimated,542.8,459.2,detected,7,522.4,380.9,104.6,6,1
506,estimated,544.3,457.7,detected,7,524.4,375.9,103.6,6,1
507,estimated,545.9,456.1,detected,7,526.0,371.3,103.2,6,3
508,estimated,547.5,454.4,detected,7,528.4,367.5,102.4,6,3
509,estimated,549.2,452.4,detected,7,530.4,365.3,102.2,5,1
510,estimated,551.0,450.4,detected,7,533.7,367.8,101.8,5,2
511,estimated,552.8,448.3,detected,7,536.5,370.0,101.8,5,1
512,estimated,554.7,446.2,detected,7,537.5,366.6,102.2,5,2
513,estimated,556.7,444.2,detected,7,540.6,369.2,102.1,4,0
514,estimated,558.7,442.1,lost,7,544.9,366.2,,4,1
515,estimated,560.7,440.1,detected,7,544.3,365.0,102.3,6,1
516,estimated,562.7,438.2,detected,7,544.9,362.1,103.2,4,1
517,estimated,564.7,436.3,detected,7,547.1,361.3,103.2,5,1
518,estimated,566.7,434.4,detected,7,549.3,360.8,103.3,4,1
519,estimated,568.6,432.6,lost,7,553.9,359.0,,4,1
520,estimated,570.7,431.0,lost,7,558.0,356.3,,5,1
521,estimated,572.9,429.5,lost,7,562.7,355.2,,5,1
522,estimated,575.2,428.1,lost,7,566.9,352.9,,5,1
523,estimated,577.4,426.7,lost,7,571.2,350.5,,3,1
524,estimated,579.8,425.4,lost,7,578.0,351.0,,5,1
525,estimated,582.2,424.2,lost,7,584.1,351.4,,6,1
526,estimated,584.6,423.1,lost,7,591.6,365.0,,5,0
527,estimated,587.0,422.1,lost,7,597.6,359.3,,5,1
528,estimated,589.2,421.1,detected,10,585.2,425.4,226.9,6,0
529,lost,589.2,421.1,detected,10,587.6,424.9,247.3,4,0
530,lost,589.2,421.1,detected,10,589.5,423.4,277.1,4,0
531,lost,589.2,421.1,lost,10,593.4,422.5,,5,0
532,lost,589.2,421.1,detected,10,593.5,421.9,349.6,6,1
533,lost,589.2,421.1,detected,10,595.4,421.0,1.6,4,0
534,lost,589.2,421.1,lost,10,599.4,419.8,,5,0
535,lost,589.2,421.1,lost,10,603.3,418.6,,5,0
536,lost,589.2,421.1,lost,10,607.2,417.4,,4,1
537,detected,597.6,418.6,lost,10,611.2,416.3,,5,1
538,detected,602.0,416.6,lost,10,615.1,415.1,,8,1
539,detected,604.4,415.0,lost,10,619.0,413.9,,7,2
540,detected,605.6,413.6,lost,10,623.0,412.7,,6,2
541,detected,606.4,412.2,lost,10,626.9,411.5,,8,2
542,detected,606.8,410.5,lost,10,630.9,410.4,,8,1
543,detected,607.9,408.7,lost,10,634.8,409.2,,7,1
544,detected,613.5,410.5,lost,10,636.8,408.6,,8,1
545,detected,623.6,415.7,lost,10,638.7,408.0,,10,1
546,estimated,625.6,414.6,lost,10,640.7,407.4,,8,0
547,estimated,627.4,413.7,lost,10,642.7,406.8,,9,0
548,estimated,629.1,413.0,lost,10,644.6,406.2,,9,0
549,estimated,630.7,412.5,detected,12,752.3,586.5,304.9,8,0
550,estimated,632.3,412.2,lost,12,750.7,588.0,,8,0
551,estimated,633.7,412.1,lost,12,749.0,589.6,,8,0
552,estimated,635.2,412.1,lost,12,747.3,591.1,,8,0
553,estimated,636.8,412.2,lost,12,745.7,592.7,,10,1
554,estimated,638.3,412.4,lost,12,744.0,594.3,,8,0
555,estimated,640.1,412.7,lost,12,742.3,595.8,,8,1
556,estimated,642.0,413.2,lost,12,740.7,597.4,,9,2
557,estimated,644.1,413.6,lost,12,739.0,598.9,,8,2
558,estimated,646.1,414.0,lost,12,737.4,600.5,,8,2
559,detected,759.0,469.0,lost,12,735.7,602.1,,9,2
560,detected,814.1,492.6,lost,12,734.9,602.8,,10,2
561,detected,841.0,501.5,lost,12,734.0,603.6,,8,2
562,detected,853.7,503.4,lost,12,733.2,604.4,,9,2
563,detected,859.4,502.5,lost,12,732.4,605.2,,9,2
564,detected,861.5,500.9,detected,13,859.3,453.7,92.7,9,2
565,detected,862.2,499.6,detected,13,859.1,458.8,94.2,8,3
566,detected,862.2,499.2,detected,13,858.7,462.8,95.6,9,3
567,detected,861.9,499.7,detected,13,859.2,467.8,94.8,8,3
568,detected,861.8,500.8,detected,13,858.1,460.4,95.2,12,2
569,estimated,862.4,499.6,detected,13,857.9,459.7,96.4,9,3
570,detected,862.3,503.1,detected,13,858.3,460.5,95.5,9,3
571,detected,862.7,507.7,lost,13,857.6,461.3,,8,2
572,detected,863.2,513.2,detected,13,859.6,461.5,94.0,8,2
573,detected,863.5,518.6,lost,13,859.6,462.3,,10,3
574,detected,863.5,523.9,detected,13,868.0,468.3,85.4,9,1
575,detected,863.4,528.9,detected,13,874.0,473.7,79.2,7,1
576,detected,863.3,533.8,detected,13,871.6,476.9,81.7,9,2
577,detected,863.2,539.0,lost,13,874.2,481.2,,7,2
578,detected,863.3,543.6,lost,13,876.8,485.4,,7,1
579,detected,863.5,547.4,lost,13,879.3,489.6,,8,2
580,detected,863.8,550.3,lost,13,881.9,493.8,,9,3
581,detected,864.5,552.0,lost,13,884.5,498.1,,8,4
582,detected,865.1,553.1,detected,13,883.9,492.4,72.8,7,3
583,detected,865.8,554.1,detected,13,880.5,493.0,76.5,9,3
584,detected,866.4,554.9,lost,13,882.9,497.5,,8,4
585,detected,866.9,555.3,lost,13,885.2,502.0,,7,3
586,detected,867.4,555.3,detected,13,881.4,496.0,76.7,8,3
587,detected,867.9,555.2,detected,13,880.5,496.5,77.9,8,2
588,detected,868.4,555.0,detected,13,887.4,497.4,71.8,7,2
589,detected,869.2,554.6,lost,13,890.4,500.2,,8,3
590,detected,869.9,554.5,lost,13,893.3,503.0,,7,2
591,detected,870.6,555.1,lost,13,896.3,505.8,,8,2
592,detected,871.2,557.1,detected,13,898.1,506.0,62.2,8,1
593,detected,871.8,559.5,lost,13,902.5,509.8,,8,1
594,detected,871.9,562.5,lost,13,906.9,513.5,,8,1
595,estimated,872.1,564.1,lost,13,911.3,517.2,,8,3
596,detected,872.3,566.4,detected,13,909.1,516.9,53.4,9,3
597,detected,872.7,569.4,detected,13,903.0,503.8,65.2,10,1
598,detected,873.2,572.3,detected,13,907.1,511.2,61.0,8,2
599,detected,873.6,575.2,lost,13,910.4,513.6,,11,2
600,detected,874.1,577.8,detected,13,922.6,522.8,48.6,12,1
601,detected,874.8,581.1,lost,13,929.6,527.9,,10,1
602,detected,875.4,584.6,detected,13,926.5,533.2,45.2,8,0
603,detected,876.0,588.0,lost,13,932.6,539.9,,10,0
604,detected,876.4,591.2,detected,13,927.8,540.8,44.4,8,1
605,detected,876.6,594.0,lost,13,932.5,547.8,,9,2
606,detected,876.8,595.8,lost,13,937.1,554.8,,9,1
607,detected,877.2,596.8,lost,13,941.8,561.8,,10,1
608,detected,877.8,597.2,lost,13,946.4,568.7,,10,2
609,detected,878.3,597.7,lost,13,951.0,575.7,,8,3
610,detected,878.9,598.0,lost,13,955.7,582.7,,9,3
611,detected,879.9,598.1,detected,13,944.7,557.9,31.8,10,2
612,detected,880.9,598.1,detected,13,941.5,556.7,34.3,9,1
613,detected,881.7,598.4,detected,13,940.6,559.4,33.5,9,0
614,detected,882.5,598.9,lost,13,943.0,563.3,,10,3
615,detected,883.2,599.8,lost,13,945.4,567.2,,10,3
616,detected,883.7,601.3,detected,13,945.2,561.7,32.8,10,1
617,detected,884.3,603.0,lost,13,947.9,564.5,,11,3
618,detected,884.7,604.8,detected,13,949.8,559.2,35.0,9,1
619,detected,885.4,607.1,lost,13,953.0,560.5,,8,1
620,detected,886.2,610.0,lost,13,950.6,564.7,,8,1
621,detected,886.9,613.0,lost,13,957.4,570.7,,10,0
622,detected,887.3,616.5,lost,13,960.4,573.5,,9,0
623,detected,887.5,619.8,lost,13,960.9,575.8,,8,0
624,detected,887.4,622.8,lost,13,961.8,578.8,,8,0
625,detected,887.3,626.0,lost,13,963.2,593.2,,8,0
626,detected,887.5,628.9,lost,13,964.6,596.9,,7,0
627,detected,887.3,631.7,lost,13,969.8,598.7,,7,0
628,detected,887.0,634.2,lost,13,970.0,609.9,,10,0
629,detected,886.6,636.3,lost,13,971.8,618.0,,10,0
630,detected,886.1,637.8,lost,13,958.4,619.4,,9,0
631,detected,883.9,636.9,lost,13,956.8,603.9,,8,0
632,detected,878.8,631.8,lost,13,966.4,596.0,,11,0
633,estimated,879.0,633.5,lost,13,967.2,597.1,,10,1
634,estimated,879.1,634.9,lost,13,967.9,598.1,,10,1
635,estimated,879.2,636.2,lost,13,968.6,599.1,,11,0
636,estimated,879.2,637.3,lost,13,969.3,600.2,,12,0
637,estimated,879.0,638.3,lost,13,970.0,601.2,,11,0
638,estimated,878.8,639.2,lost,13,970.8,602.3,,12,0
639,estimated,878.5,640.0,lost,13,971.5,603.3,,12,0
640,estimated,878.0,640.7,lost,13,972.2,604.3,,10,0
641,estimated,877.4,641.3,lost,13,972.9,605.4,,9,2
642,estimated,876.5,641.7,lost,13,973.6,606.4,,10,2
643,estimated,875.1,642.0,lost,13,974.3,607.5,,10,2
644,estimated,873.4,642.0,lost,13,975.1,608.5,,10,1
645,estimated,871.5,641.9,detected,22,703.9,535.0,147.5,8,1
646,estimated,869.5,641.6,detected,22,707.3,538.4,147.5,8,0
647,estimated,867.6,641.4,detected,22,710.6,541.2,147.5,8,0
648,estimated,865.8,641.0,detected,22,714.6,546.1,147.9,7,0
649,estimated,864.3,640.8,detected,22,719.1,551.4,148.4,9,0
650,estimated,862.9,640.4,detected,22,723.4,557.8,149.3,9,0
651,estimated,861.7,640.1,detected,22,728.1,563.8,150.3,9,0
652,estimated,860.8,640.0,detected,22,732.0,569.3,151.2,6,0
653,estimated,860.0,639.9,detected,22,735.2,573.5,152.0,10,2
654,estimated,859.5,639.9,detected,22,737.9,576.9,152.6,9,2
655,estimated,859.3,639.8,detected,22,739.1,579.2,153.2,9,2
656,estimated,859.2,639.6,detected,22,740.3,580.3,153.5,8,2
657,estimated,859.3,639.3,detected,22,740.3,582.4,154.5,9,2
658,detected,723.8,541.4,detected,22,740.2,583.2,291.4,9,1
659,detected,655.9,491.9,detected,22,739.4,584.1,312.2,8,1
660,detected,622.1,466.4,detected,22,738.2,583.9,314.6,8,1
661,detected,605.8,451.9,detected,22,739.0,583.3,315.4,8,3
662,detected,598.9,442.6,detected,22,740.5,581.9,315.5,11,3
663,detected,596.5,436.4,detected,22,743.0,579.6,315.7,9,3
664,detected,596.6,432.1,detected,22,745.5,577.1,315.8,11,3
665,detected,598.0,428.7,detected,22,746.3,577.4,314.9,9,3
666,detected,599.7,425.9,detected,22,746.9,577.7,314.1,10,3
667,detected,601.8,423.1,detected,22,747.5,577.8,313.3,9,3
668,detected,603.5,420.9,detected,22,746.5,577.4,312.4,10,3
669,detected,604.6,419.3,detected,22,745.8,577.0,311.8,9,2
670,detected,605.1,417.7,detected,22,744.7,576.5,311.3,10,3
671,detected,605.3,416.1,detected,22,743.4,576.0,310.8,10,3
672,detected,605.9,414.0,detected,22,743.0,575.1,310.4,9,3
673,detected,607.1,412.2,detected,22,742.0,574.2,309.8,11,3
674,detected,608.7,410.6,detected,22,742.6,574.2,309.3,9,3
675,detected,610.6,409.3,detected,22,742.9,574.0,308.8,9,3
676,detected,612.6,408.6,detected,22,743.9,574.6,308.3,10,3
677,estimated,613.2,407.5,detected,22,744.0,575.2,307.9,9,3
678,detected,615.3,407.6,detected,22,745.3,576.1,307.6,9,3
679,detected,617.9,407.6,detected,22,746.6,577.0,307.2,9,3
680,detected,620.7,407.6,detected,22,746.8,578.4,306.4,10,2
681,detected,623.3,407.9,detected,22,747.4,579.2,305.9,8,2
682,detected,626.1,408.9,detected,22,747.9,581.0,305.3,10,2
683,detected,628.4,410.1,detected,22,748.1,582.6,304.8,8,1
684,estimated,629.3,409.2,detected,22,748.1,584.3,304.2,8,2
685,detected,631.4,410.7,detected,22,749.2,586.4,303.8,10,0
686,estimated,632.5,409.9,detected,22,749.4,587.9,303.3,9,0
687,detected,634.6,411.1,detected,22,749.7,588.6,303.0,7,0
688,estimated,635.9,410.5,detected,22,749.4,589.0,302.4,7,1
689,estimated,637.3,409.8,detected,22,750.4,590.3,302.1,8,2
690,estimated,638.8,409.1,detected,22,750.0,591.1,301.4,9,1
691,detected,640.3,410.4,detected,22,750.2,592.2,301.1,9,2
692,detected,642.8,410.8,detected,22,749.8,592.7,300.5,8,2
693,detected,645.3,410.7,detected,22,750.2,593.6,299.8,8,2
694,detected,647.3,410.5,detected,22,749.6,594.1,299.1,8,2
695,estimated,649.0,409.9,detected,22,748.5,594.0,298.4,8,3
696,detected,649.9,410.1,detected,22,747.5,594.0,297.9,8,3
697,estimated,651.7,409.5,detected,22,746.9,594.9,297.2,6,2
698,estimated,653.4,408.9,detected,22,747.2,595.9,296.6,9,3
699,detected,653.4,409.5,detected,22,747.2,596.4,296.6,8,1
700,detected,654.6,409.3,detected,22,747.2,597.1,296.2,9,2
701,detected,656.3,409.1,detected,22,746.5,597.5,295.6,8,1
702,detected,658.3,408.7,detected,22,746.9,597.3,295.2,10,1
703,detected,660.7,408.1,detected,22,748.5,598.8,294.7,9,1
704,detected,663.0,407.6,detected,22,748.8,599.3,294.1,9,1
705,detected,665.6,407.0,lost,22,749.2,600.6,,10,1
706,detected,668.3,406.6,lost,22,749.5,601.8,,11,1
707,detected,671.4,406.3,lost,22,749.8,603.1,,10,1
708,detected,674.3,406.1,lost,22,750.1,604.4,,11,1
709,detected,677.0,406.0,lost,22,750.4,605.6,,13,1
710,detected,680.0,406.1,lost,22,750.8,606.9,,12,2
711,detected,683.1,406.5,lost,22,751.1,608.2,,13,3
712,estimated,684.1,406.3,detected,22,740.6,593.5,286.8,14,2
713,estimated,685.0,406.2,detected,22,730.7,598.2,283.4,14,1
714,estimated,685.6,406.0,lost,22,725.5,597.9,,13,0
715,estimated,686.1,405.8,lost,22,720.4,597.7,,13,0
716,estimated,686.6,405.7,lost,22,715.3,597.4,,10,0
717,estimated,687.0,405.6,lost,22,710.1,597.1,,10,0
718,estimated,687.4,405.7,lost,22,705.0,596.8,,11,0
719,estimated,687.6,406.1,lost,22,699.8,596.6,,11,2
720,estimated,687.8,406.7,lost,22,694.7,596.3,,13,2
721,estimated,687.7,407.5,lost,22,689.6,596.0,,11,2
722,estimated,687.5,408.6,lost,22,684.4,595.7,,11,4
723,estimated,687.1,410.2,lost,22,679.3,595.4,,12,5
724,estimated,686.7,412.2,lost,22,676.7,595.3,,13,5
725,estimated,686.1,414.4,lost,22,674.2,595.2,,12,6
726,estimated,685.5,416.7,lost,22,671.6,595.0,,11,5
727,estimated,684.9,419.1,lost,22,669.0,594.9,,14,5
728,estimated,684.2,421.5,detected,27,643.3,590.1,256.4,12,5
729,estimated,683.6,423.7,detected,27,644.3,588.1,256.5,11,3
730,estimated,682.9,425.8,detected,27,646.2,584.3,256.9,12,4
731,estimated,682.3,427.6,detected,27,646.7,581.6,257.0,13,4
732,estimated,681.7,429.1,detected,27,648.7,579.4,257.6,14,4
733,estimated,681.2,430.4,detected,27,645.2,586.8,257.0,12,2
734,estimated,680.8,431.4,detected,27,649.2,583.4,258.3,13,3
735,estimated,680.5,432.3,detected,27,651.4,582.0,259.0,14,6
736,estimated,680.3,433.0,lost,27,653.7,582.6,,12,4
737,detected,614.2,575.3,detected,27,653.9,581.2,351.6,13,5
738,estimated,614.1,575.7,detected,27,655.1,580.0,354.0,13,5
739,estimated,614.1,576.0,detected,27,655.7,579.3,355.6,13,6
740,detected,578.8,645.7,lost,27,657.9,578.9,,11,3
741,estimated,578.7,645.8,detected,27,657.1,578.0,40.8,12,5
742,detected,559.2,678.4,detected,27,656.5,575.7,46.5,14,5
743,detected,548.2,693.0,detected,27,656.9,572.7,47.9,12,5
744,estimated,548.1,692.7,detected,27,657.1,571.0,48.2,14,4
745,estimated,548.0,692.3,detected,27,657.5,570.1,48.1,13,3
746,estimated,547.7,691.8,detected,27,656.6,568.4,48.6,12,5
747,estimated,547.4,691.1,detected,27,656.6,567.3,48.6,12,6
748,detected,539.7,696.2,detected,27,656.1,566.4,48.1,12,5
749,estimated,539.3,695.3,detected,27,655.5,565.8,48.1,14,6
750,estimated,538.9,694.3,detected,27,655.2,565.3,48.0,12,6
751,detected,533.0,695.1,detected,27,655.1,564.5,46.9,12,5
752,detected,528.5,693.1,detected,27,655.2,563.4,45.7,14,5
753,detected,525.1,690.4,detected,27,656.0,562.3,44.4,12,3
754,detected,522.4,687.5,lost,27,656.3,560.4,,12,5
755,detected,520.1,685.0,lost,27,656.6,558.4,,14,5
756,detected,517.8,682.8,detected,27,655.6,559.5,41.8,14,5
757,detected,515.4,680.7,detected,27,654.8,559.0,41.1,12,5
758,detected,513.1,678.6,detected,27,654.3,558.5,40.4,15,5
759,detected,511.3,676.9,detected,27,653.8,558.4,39.8,12,5
760,detected,509.9,675.3,lost,27,653.3,556.9,,15,5
761,estimated,509.2,673.6,detected,27,654.2,557.5,38.7,11,5
762,detected,508.7,672.6,detected,27,655.3,557.4,38.2,14,4
763,detected,508.5,671.0,lost,27,655.5,556.3,,11,2
764,detected,508.4,669.5,detected,27,657.6,556.9,37.0,12,4
765,detected,508.2,667.8,detected,27,659.9,556.4,36.3,13,5
766,detected,507.7,666.0,detected,27,661.0,556.0,35.7,12,5
767,detected,507.1,664.4,detected,27,662.1,555.5,35.1,14,4
768,detected,506.3,662.6,detected,27,661.8,554.7,34.8,14,4
769,detected,505.5,660.8,detected,27,662.4,554.3,34.2,12,2
770,detected,504.9,658.8,detected,27,662.5,553.2,33.8,14,3
771,detected,504.5,656.8,lost,27,663.6,552.0,,12,2
772,detected,504.2,654.6,detected,27,664.8,551.1,32.8,14,2
773,detected,503.9,652.4,detected,27,665.2,549.9,32.4,13,2
774,detected,503.3,650.0,detected,27,665.6,549.1,31.9,12,3
775,detected,502.3,647.6,lost,27,666.9,547.5,,11,2
776,detected,501.2,645.4,detected,27,667.3,546.2,30.8,11,3
777,detected,499.9,642.9,detected,27,667.4,544.7,30.4,10,2
778,detected,498.6,640.7,detected,27,667.1,543.3,30.0,13,2
779,detected,497.6,638.8,lost,27,668.0,541.0,,14,2
780,estimated,496.8,636.8,lost,27,668.9,538.8,,13,1
781,detected,495.8,637.5,detected,27,668.4,543.1,28.7,12,2
782,detected,494.5,638.3,lost,27,669.3,541.8,,12,1
783,detected,492.8,639.0,detected,27,668.1,545.6,28.0,11,2
784,detected,491.3,639.3,detected,27,666.5,547.7,27.6,13,2
785,estimated,490.5,637.5,detected,27,666.9,548.8,26.7,14,1
786,estimated,489.7,635.9,detected,27,666.5,548.9,26.2,10,0
787,detected,489.3,635.7,lost,27,666.4,549.6,,11,0
788,detected,488.4,633.9,detected,27,665.8,549.9,25.3,2,0
789,detected,487.6,631.7,lost,27,665.6,550.7,,2,0
790,detected,487.2,629.4,lost,27,665.4,551.5,,1,0
791,detected,486.9,627.2,lost,27,665.2,552.3,,2,0
792,detected,486.6,625.5,lost,27,665.0,553.1,,2,0
793,detected,486.3,624.1,lost,27,664.8,553.8,,2,0
794,detected,485.9,622.9,lost,27,664.5,554.6,,2,0
795,detected,484.9,621.9,lost,27,664.3,555.4,,2,0
796,detected,483.9,621.4,lost,27,664.1,556.2,,2,0
