Frame 499 | R=(755.958,581.671) | targets=1 [(543.868,462.5) r=11.8169]
Frame 500 | R=(752.8,578.373) | targets=1 [(545.5,457) r=11.8005]
Frame 501 | R=(753.978,576.606) | targets=1 [(547.5,454) r=11.8005]
Frame 502 | R=(754.162,575.744) | targets=1 [(548,452) r=12.2067]
Frame 503 | R=(755.084,573.32) | targets=1 [(551.162,446.541) r=11.8143]
Frame 504 | R=(756.111,571.034) | targets=1 [(552,443.5) r=11.927]
Frame 505 | R=(759.41,569.321) | targets=1 [(554.5,438) r=11.8005]
Frame 506 | R=(756.776,565.852) | targets=1 [(555.859,434.681) r=11.7101]
Frame 507 | R=(760.331,566.962) | targets=1 [(557.5,433) r=11.8005]
Frame 508 | R=(760.673,567.413) | targets=1 [(559.5,431.5) r=11.511]
Frame 509 | R=(757.337,567.405) | targets=1 [(559.5,431) r=11.8005]
Frame 510 | R=(760.495,569.532) | targets=1 [(560.5,431.5) r=11.511]
Frame 511 | R=(759.771,574.005) | targets=1 [(561.5,432) r=11.8005]
Frame 512 | R=(756.943,574.765) | targets=1 [(563.186,432.325) r=11.6755]
Frame 513 | R=(760.045,577.771) | targets=1 [(564.438,432.026) r=11.7354]
Frame 514 | R=(759.958,580.369) | targets=1 [(566,432.5) r=11.7155]
Frame 515 | R=(758.699,580.762) | targets=1 [(567.5,434) r=11.8005]
Frame 516 | R=(760.475,584.038) | targets=1 [(568.438,434.026) r=11.7354]
Frame 517 | R=(758.853,585.127) | targets=1 [(570.617,435.507) r=11.4189]
Frame 518 | R=(650.978,506.813) | targets=0
Frame 519 | R=(651.385,506.153) | targets=0
Frame 520 | R=(760.352,590.24) | targets=1 [(575.5,435.5) r=12.1038]
Frame 521 | R=(761.058,591.115) | targets=1 [(577.173,435.022) r=11.5255]
Frame 522 | R=(683.906,528.619) | targets=0
Frame 523 | R=(761.986,594.4) | targets=1 [(581.5,436) r=11.8005]
Frame 524 | R=(682.206,528.358) | targets=0
Frame 525 | R=(661.197,510.219) | targets=0
Frame 526 | R=(661.098,509.693) | targets=0
Frame 527 | R=(663.746,510.396) | targets=0
Frame 528 | R=(756.433,548.428) | targets=1 [(591.5,433.5) r=12.1038]
Frame 529 | R=(709.323,567.736) | targets=1 [(594.5,432.5) r=12.0209]
Frame 530 | R=(709.62,567.35) | targets=1 [(595.5,431.5) r=12.1038]
Frame 531 | R=(669.245,509.017) | targets=0
Frame 532 | R=(710.975,567.556) | targets=1 [(599.5,427.5) r=12.1038]
Frame 533 | R=(671.439,506.526) | targets=0
Frame 534 | R=(672.142,504.523) | targets=0
Frame 535 | R=(675.494,503.253) | targets=0
Frame 536 | R=(711.89,561.549) | targets=1 [(605.5,417.5) r=12.1038]
Frame 537 | R=(711.809,559.953) | targets=1 [(606,416) r=12.2067]
Frame 538 | R=(668.36,489.169) | targets=0
Frame 539 | R=(667.828,487.669) | targets=0
Frame 540 | R=(741.509,570.904) | targets=1 [(607.162,410.541) r=11.8143]
Frame 541 | R=(741.175,573.229) | targets=1 [(607.5,408.5) r=11.511]
Frame 542 | R=(666.681,484.515) | targets=0
Frame 543 | R=(754.628,531.43) | targets=1 [(611.438,404.026) r=11.7354]
Frame 544 | R=(690.841,498.601) | targets=0
Frame 545 | R=(710.732,511.522) | targets=2 [(789.5,851.564) r=23.6962] [(735.5,849.5) r=23.7593]
Frame 546 | R=(653.576,554.049) | targets=0
Frame 547 | R=(702.154,581.928) | targets=1 [(841,906) r=24.1869]
Frame 548 | R=(724.321,593.737) | targets=1 [(920.5,919.958) r=24.0885]
Frame 549 | R=(748.798,603.924) | targets=1 [(893,929.5) r=24.5816]
Frame 550 | R=(788.186,620.061) | targets=0
Frame 551 | R=(802.006,626.796) | targets=0
Frame 552 | R=(815.564,638.305) | targets=0
Frame 553 | R=(824.115,635.656) | targets=0
Frame 554 | R=(824.793,637.905) | targets=0
Frame 555 | R=(828.498,631.548) | targets=0
Frame 556 | R=(826.359,628.662) | targets=0
Frame 557 | R=(829.613,607.432) | targets=0
Frame 558 | R=(819.559,610.488) | targets=0
Frame 559 | R=(816.618,598.992) | targets=0
Frame 560 | R=(725.3,641.892) | targets=1 [(865.5,504.5) r=12.7476]
Frame 561 | R=(811.755,583.78) | targets=0
Frame 562 | R=(809.677,581.494) | targets=0
Frame 563 | R=(808.004,577.959) | targets=0
Frame 564 | R=(805.844,578.352) | targets=0
Frame 565 | R=(805.754,578.428) | targets=0
Frame 566 | R=(804.342,580.067) | targets=0
Frame 567 | R=(800.719,585.192) | targets=0
Frame 568 | R=(801.754,585.77) | targets=0
Frame 569 | R=(800.787,592.067) | targets=0
Frame 570 | R=(801.803,594.55) | targets=0
Frame 571 | R=(802.529,599.992) | targets=0
Frame 572 | R=(800.623,607.822) | targets=0
Frame 573 | R=(801.618,609.647) | targets=0
Frame 574 | R=(800.083,614.725) | targets=0
Frame 575 | R=(798.168,618.587) | targets=0
Frame 576 | R=(797.553,622.76) | targets=0
Frame 577 | R=(799.717,627.514) | targets=0
Frame 578 | R=(796.22,630.992) | targets=0
Frame 579 | R=(796.931,630.86) | targets=0
Frame 580 | R=(797.282,630.635) | targets=0
Frame 581 | R=(798.57,627.949) | targets=0
Frame 582 | R=(798.257,628.02) | targets=0
Frame 583 | R=(797.807,629.436) | targets=0
Frame 584 | R=(798.173,628.61) | targets=0
Frame 585 | R=(795.418,627.68) | targets=0
Frame 586 | R=(795.762,626.32) | targets=0
Frame 587 | R=(796.883,624.961) | targets=0
Frame 588 | R=(797.172,624.048) | targets=0
Frame 589 | R=(699.118,650.38) | targets=1 [(871.5,553.5) r=12.1038]
Frame 590 | R=(797.989,622.842) | targets=0
Frame 591 | R=(796.68,626.223) | targets=0
Frame 592 | R=(696.511,656.541) | targets=1 [(872.735,564.265) r=12.0255]
Frame 593 | R=(797.193,633.116) | targets=0
Frame 594 | R=(797.515,635.259) | targets=0
Frame 595 | R=(796.331,637.03) | targets=0
Frame 596 | R=(798.289,636.515) | targets=0
Frame 597 | R=(797.319,639.833) | targets=0
Frame 598 | R=(798.82,640.913) | targets=0
Frame 599 | R=(797.212,643.681) | targets=0
Frame 600 | R=(803.221,641.123) | targets=0
Frame 601 | R=(800.511,648.667) | targets=0
Frame 602 | R=(802.693,651.233) | targets=0
Frame 603 | R=(801.557,653.656) | targets=0
Frame 604 | R=(799.65,655.938) | targets=0
Frame 605 | R=(801.254,655.487) | targets=0
Frame 606 | R=(801.032,653.686) | targets=0
Frame 607 | R=(802.62,650.656) | targets=0
Frame 608 | R=(800.694,651.241) | targets=0
Frame 609 | R=(804.162,650.238) | targets=0
Frame 610 | R=(803.047,650.208) | targets=0
Frame 611 | R=(805.088,647.949) | targets=0
Frame 612 | R=(803.538,648.774) | targets=0
Frame 613 | R=(794.3,652.787) | targets=0
Frame 614 | R=(807.172,648.292) | targets=0
Frame 615 | R=(803.871,650.394) | targets=0
Frame 616 | R=(803.664,653.169) | targets=0
Frame 617 | R=(803.82,654.602) | targets=0
Frame 618 | R=(806.356,655.528) | targets=0
Frame 619 | R=(802.385,660.25) | targets=0
Frame 620 | R=(807.187,662.044) | targets=0
Frame 621 | R=(806.717,663.874) | targets=0
Frame 622 | R=(804.328,668.39) | targets=0
Frame 623 | R=(803.973,670.244) | targets=0
Frame 624 | R=(805.121,671.531) | targets=0
Frame 625 | R=(708.238,673.695) | targets=1 [(887.105,634) r=12.1206]
Frame 626 | R=(804.355,675.329) | targets=0
Frame 627 | R=(802.455,677.759) | targets=0
Frame 628 | R=(804.611,657.336) | targets=0
Frame 629 | R=(725.424,673.626) | targets=1 [(885.5,641) r=12.4198]
Frame 630 | R=(809.518,647.71) | targets=0
Frame 631 | R=(876.381,630.52) | targets=0
Frame 632 | R=(861.796,612.487) | targets=0
Frame 633 | R=(806.501,567.399) | targets=0
Frame 634 | R=(775.021,547.352) | targets=0
Frame 635 | R=(742.291,527.179) | targets=0
Frame 636 | R=(766.414,552.03) | targets=2 [(811.5,912) r=24.254] [(757.5,910) r=24.254]
Frame 637 | R=(733.06,540.238) | targets=2 [(776.5,898.5) r=24.6273] [(722.5,896) r=24.13]
Frame 638 | R=(747.293,561.242) | targets=2 [(712.5,877.042) r=24.0885] [(582.5,456.5) r=12.3492]
Frame 639 | R=(709.287,561.9) | targets=1 [(562.5,444.5) r=12.3492]
Frame 640 | R=(711.378,526.131) | targets=1 [(531.5,419.5) r=12.1038]
Frame 641 | R=(719.212,551.166) | targets=1 [(523.735,413.092) r=11.9369]
Frame 642 | R=(713.9,547.614) | targets=1 [(519,408.5) r=11.927]
Frame 643 | R=(713.869,543.946) | targets=1 [(519.895,402) r=12.1206]
Frame 644 | R=(717.778,546.501) | targets=1 [(527,402.5) r=11.927]
Frame 645 | R=(723.85,551.241) | targets=1 [(533.5,405.5) r=12.1038]
Frame 646 | R=(720.523,529.893) | targets=1 [(546,413) r=11.662]
Frame 647 | R=(724.327,533.657) | targets=1 [(552,417.5) r=11.927]
Frame 648 | R=(734.502,545.889) | targets=1 [(562,427.5) r=11.927]
Frame 649 | R=(739.036,551.176) | targets=1 [(567,432.5) r=11.7155]
Frame 650 | R=(705.688,553.466) | targets=1 [(573.5,440.5) r=11.511]
Frame 651 | R=(707.442,575.708) | targets=1 [(576.444,442.5) r=12.0603]
Frame 652 | R=(710.58,566.533) | targets=1 [(581.5,445.5) r=12.1038]
Frame 653 | R=(711.738,583.04) | targets=1 [(583.5,447.5) r=12.1038]
Frame 654 | R=(713.092,582.612) | targets=1 [(586.438,446.026) r=11.7354]
Frame 655 | R=(713.937,564.594) | targets=1 [(588,444) r=12.2067]
Frame 656 | R=(715.397,561.596) | targets=1 [(588.529,442.031) r=11.6728]
Frame 657 | R=(712.357,566.562) | targets=1 [(589,444) r=11.4019]
Frame 658 | R=(713.138,565.182) | targets=1 [(589.5,442.5) r=11.511]
Frame 659 | R=(710.829,564.734) | targets=1 [(587.842,441) r=11.5269]
Frame 660 | R=(710.956,562.424) | targets=1 [(588.5,438.5) r=11.511]
Frame 661 | R=(709.636,577.017) | targets=1 [(591.5,432) r=11.8005]
Frame 662 | R=(694.106,532.611) | targets=0
Frame 663 | R=(715.523,555.963) | targets=1 [(597.5,425.5) r=12.1038]
Frame 664 | R=(718.494,552.998) | targets=1 [(600.5,424.029) r=11.6929]
Frame 665 | R=(757.286,564.565) | targets=1 [(603.5,421.5) r=12.1038]
Frame 666 | R=(756.999,563.104) | targets=1 [(604.5,420) r=11.8005]
Frame 667 | R=(730.076,581.32) | targets=1 [(607.5,416) r=11.8005]
Frame 668 | R=(714.21,580.173) | targets=1 [(607.162,416.541) r=11.8143]
Frame 669 | R=(727.342,577.001) | targets=1 [(606.5,416) r=11.8005]
Frame 670 | R=(712.484,578.499) | targets=1 [(605.5,413.5) r=12.1038]
Frame 671 | R=(708.962,571.026) | targets=1 [(605.5,412.5) r=12.1038]
Frame 672 | R=(711.702,574.61) | targets=1 [(608,408) r=12.0417]
Frame 673 | R=(711.076,566.646) | targets=1 [(610.586,407.948) r=11.7005]
Frame 674 | R=(713.089,568.811) | targets=1 [(613.5,407) r=11.8005]
Frame 675 | R=(713.765,568.375) | targets=1 [(615.859,406.681) r=11.7101]
Frame 676 | R=(714.692,571.222) | targets=1 [(617.5,407.5) r=12.1038]
Frame 677 | R=(721.507,550.305) | targets=1 [(619.5,407.5) r=12.1038]
Frame 678 | R=(717.004,573.705) | targets=1 [(621.5,407.5) r=12.1038]
Frame 679 | R=(709.631,527.006) | targets=0
Frame 680 | R=(719.457,570.752) | targets=1 [(628,407.5) r=11.7155]
Frame 681 | R=(720.251,574.499) | targets=1 [(629.5,409) r=11.8005]
Frame 682 | R=(728.691,558.577) | targets=1 [(633.162,412.541) r=11.8143]
Frame 683 | R=(728.762,560.247) | targets=1 [(633.5,413.5) r=12.1038]
Frame 684 | R=(729.128,560.733) | targets=1 [(635,413.5) r=11.7155]
Frame 685 | R=(710.934,530.185) | targets=0
Frame 686 | R=(713.006,532.722) | targets=0
Frame 687 | R=(723.13,580.766) | targets=1 [(641.5,412.5) r=11.511]
Frame 688 | R=(731.863,562.459) | targets=1 [(643.186,412.325) r=11.6755]
Frame 689 | R=(773.739,567.214) | targets=1 [(645.213,412.081) r=11.5221]
Frame 690 | R=(733.229,563.042) | targets=1 [(646.5,411.5) r=11.3359]
Frame 691 | R=(776.369,570.132) | targets=1 [(649.5,411) r=11.8005]
Frame 692 | R=(715.646,602.384) | targets=1 [(650.5,410.029) r=11.6929]
Frame 693 | R=(774.509,570.014) | targets=1 [(651.5,410) r=11.8005]
Frame 694 | R=(713.009,602.13) | targets=1 [(651.5,410) r=11.8005]
Frame 695 | R=(731.619,565.902) | targets=1 [(652,409.5) r=11.7155]
Frame 696 | R=(732.257,565.739) | targets=1 [(653,410) r=11.4019]
Frame 697 | R=(731.805,566.654) | targets=1 [(655,410) r=11.4019]
Frame 698 | R=(707.266,516.985) | targets=0
Frame 699 | R=(721.004,585.559) | targets=1 [(657.288,409.712) r=11.8059]
Frame 700 | R=(700.672,498.938) | targets=0
Frame 701 | R=(711.827,602.54) | targets=1 [(661.186,408.325) r=11.6755]
Frame 702 | R=(718.205,529.796) | targets=0
Frame 703 | R=(716.754,523.239) | targets=0
Frame 704 | R=(708.82,502.382) | targets=0
Frame 705 | R=(727.521,523.068) | targets=0
Frame 706 | R=(712.647,496.1) | targets=0
Frame 707 | R=(716.194,496.357) | targets=0
Frame 708 | R=(717.741,496.773) | targets=0
Frame 709 | R=(719.981,499.508) | targets=0
Frame 710 | R=(722.302,498.416) | targets=0
Frame 711 | R=(724.9,499.086) | targets=0
Frame 712 | R=(683.016,453.937) | targets=0
Frame 713 | R=(672.03,493.458) | targets=0
Frame 714 | R=(656.776,535.573) | targets=1 [(736.5,357.5) r=12.3492]
Frame 715 | R=(657.8,544.776) | targets=0
Frame 716 | R=(682.56,499.716) | targets=1 [(586.5,666.5) r=13.5094]
Frame 717 | R=(660.548,521.967) | targets=1 [(577.5,685) r=13.0864]
Frame 718 | R=(666.646,548.499) | targets=1 [(565.5,710.5) r=12.7476]
Frame 719 | R=(664.932,557.811) | targets=1 [(562,718.5) r=12.5001]
Frame 720 | R=(655.205,573.498) | targets=1 [(550,734.5) r=12.5001]
Frame 721 | R=(634.289,583.206) | targets=1 [(546,742) r=12.8063]
Frame 722 | R=(642.585,589.302) | targets=1 [(541.5,746.5) r=12.7476]
Frame 723 | R=(652.347,595.37) | targets=1 [(541.5,752.5) r=12.7476]
Frame 724 | R=(638.101,597.062) | targets=1 [(544,753.5) r=12.5001]
Frame 725 | R=(656.246,590.594) | targets=1 [(548,746) r=12.2067]
Frame 726 | R=(643.736,591.217) | targets=1 [(548.5,742) r=12.6195]
Frame 727 | R=(657.117,585.44) | targets=1 [(547.895,738) r=12.1206]
Frame 728 | R=(646.771,584.229) | targets=1 [(545.5,732.5) r=12.7476]
Frame 729 | R=(664.861,576.797) | targets=1 [(544.703,728.575) r=12.2176]
Frame 730 | R=(660.855,569.048) | targets=1 [(545.105,720) r=12.1206]
Frame 731 | R=(649.904,571.071) | targets=1 [(544.703,718.575) r=12.2176]
Frame 732 | R=(671.654,568.219) | targets=1 [(545.89,717.994) r=12.1202]
Frame 733 | R=(670.326,567.037) | targets=1 [(547.5,717) r=12.4198]
Frame 734 | R=(677.131,569.037) | targets=1 [(548,717.5) r=12.5001]
Frame 735 | R=(679.19,571.817) | targets=1 [(547.5,718) r=12.4198]
Frame 736 | R=(664.659,568.92) | targets=1 [(547.5,718) r=12.4198]
Frame 737 | R=(659.217,576.889) | targets=1 [(544,717.5) r=12.5001]
Frame 738 | R=(678.212,571.626) | targets=1 [(542.5,717) r=12.6195]
Frame 739 | R=(676.739,571.847) | targets=1 [(539,715.5) r=12.5001]
Frame 740 | R=(670.257,569.718) | targets=1 [(536.346,711.962) r=12.5134]
Frame 741 | R=(669.283,569.357) | targets=1 [(535.5,709) r=12.4198]
Frame 742 | R=(657.936,569.208) | targets=1 [(533.921,704.5) r=12.437]
Frame 743 | R=(675.567,556.547) | targets=1 [(533.5,702.5) r=12.1038]
Frame 744 | R=(664.766,557.762) | targets=1 [(532,700) r=12.2067]
Frame 745 | R=(680.06,584.683) | targets=1 [(528.5,696.5) r=12.3492]
Frame 746 | R=(653.063,563.619) | targets=1 [(527.5,694) r=12.4198]
Frame 747 | R=(666.751,561.174) | targets=1 [(524.703,692.575) r=12.2176]
Frame 748 | R=(654.663,562.516) | targets=1 [(524,692) r=12.2067]
Frame 749 | R=(657.089,563.008) | targets=1 [(523.663,691.519) r=12.2208]
Frame 750 | R=(654.178,561.925) | targets=1 [(521.921,690.5) r=12.437]
Frame 751 | R=(654.632,560.894) | targets=1 [(520,687.5) r=12.5001]
Frame 752 | R=(587.97,632.389) | targets=0
Frame 753 | R=(676.633,557.466) | targets=1 [(518.289,682.5) r=12.1707]
Frame 754 | R=(587.508,628.699) | targets=0
Frame 755 | R=(586.442,628.148) | targets=0
Frame 756 | R=(674.963,555.149) | targets=1 [(511.663,677.519) r=12.2208]
Frame 757 | R=(666.434,553.429) | targets=1 [(509.663,675.519) r=12.2208]
Frame 758 | R=(665.213,555.633) | targets=1 [(507.5,673.5) r=12.1038]
Frame 759 | R=(654.638,556.474) | targets=1 [(507.273,673.27) r=12.425]
Frame 760 | R=(582.775,622.107) | targets=0
Frame 761 | R=(676.047,556.512) | targets=1 [(507.386,670.555) r=11.9801]
Frame 762 | R=(678.105,557.396) | targets=1 [(507.981,668.109) r=12.1286]
Frame 763 | R=(673.193,554.876) | targets=1 [(508.5,666.5) r=12.3492]
Frame 764 | R=(675.795,552.829) | targets=1 [(508,665.5) r=12.5001]
Frame 765 | R=(674.965,552.643) | targets=1 [(507.5,663.5) r=12.1038]
Frame 766 | R=(682.642,552.997) | targets=1 [(506,661.5) r=12.5001]
Frame 767 | R=(674.21,550.122) | targets=1 [(505.5,660.5) r=12.1038]
Frame 768 | R=(680.976,553.662) | targets=1 [(504,658) r=12.2067]
Frame 769 | R=(676.482,550.063) | targets=1 [(503.552,656.061) r=12.4201]
Frame 770 | R=(662.136,546.557) | targets=1 [(503.663,653.519) r=12.2208]
Frame 771 | R=(687.87,547.246) | targets=1 [(504,652) r=12.2067]
Frame 772 | R=(690.012,537.678) | targets=1 [(503.5,648.5) r=12.1038]
Frame 773 | R=(689.464,545.032) | targets=1 [(503,647) r=12.2067]
Frame 774 | R=(688.511,545.162) | targets=1 [(501.5,644) r=11.8005]
Frame 775 | R=(689.054,565.585) | targets=1 [(499.337,641.481) r=12.2207]
Frame 776 | R=(687.115,529.236) | targets=1 [(498,640) r=12.2067]
Frame 777 | R=(686.436,529.477) | targets=1 [(496.289,636.5) r=12.1707]
Frame 778 | R=(689.085,562.973) | targets=1 [(495.663,635.519) r=12.2208]
Frame 779 | R=(689.046,541.588) | targets=1 [(495.162,634.541) r=11.8143]
Frame 780 | R=(689.102,543.886) | targets=1 [(494.5,636.5) r=12.3492]
Frame 781 | R=(687.899,537.308) | targets=1 [(492,640) r=12.2067]
Frame 782 | R=(687.923,551.12) | targets=1 [(491.162,640.541) r=11.8143]
Frame 783 | R=(685.865,541.713) | targets=1 [(487.903,640.547) r=11.8201]
Frame 784 | R=(686.049,541.335) | targets=1 [(487.5,639.5) r=12.1038]
Frame 785 | R=(688.777,542.945) | targets=1 [(487,635) r=12.2067]
Frame 786 | R=(688.347,537.937) | targets=1 [(487.162,632.541) r=11.8143]
Frame 787 | R=(573.297,600.077) | targets=0
Frame 788 | R=(665.659,548.126) | targets=1 [(485.5,627) r=11.8005]
Frame 789 | R=(665.659,548.126) | targets=1 [(485.5,625.5) r=12.1038]
Frame 790 | R=(665.659,548.126) | targets=1 [(487,623.5) r=11.927]
Frame 791 | R=(665.659,548.126) | targets=1 [(486.438,622.026) r=11.7354]
Frame 792 | R=(665.659,548.126) | targets=1 [(485.89,621.994) r=12.1201]
Frame 793 | R=(665.659,548.126) | targets=1 [(485.5,621) r=11.8005]
Frame 794 | R=(665.659,548.126) | targets=1 [(484.438,620.026) r=11.7354]
Frame 795 | R=(665.659,548.126) | targets=1 [(481.895,620) r=12.1206]
Frame 796 | R=(665.659,548.126) | targets=1 [(481,620.5) r=11.927]
